country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,长宁区,"121.419667,31.206894",121.419667,31.206894,2022-04-08,上海市法华镇路878弄
中国,上海市,021,上海市,徐汇区,"121.429929,31.206283",121.429929,31.206283,2022-04-08,上海市番禺路217号
中国,上海市,021,上海市,长宁区,"121.426608,31.205837",121.426608,31.205837,2022-04-08,上海市番禺路222弄
中国,上海市,021,上海市,徐汇区,"121.429421,31.205362",121.429421,31.205362,2022-04-08,上海市番禺路323号
中国,上海市,021,上海市,长宁区,"121.394644,31.211705",121.394644,31.211705,2022-04-08,上海市芙蓉江路276弄
中国,上海市,021,上海市,长宁区,"121.358681,31.215921",121.358681,31.215921,2022-04-08,上海市福泉路120弄
中国,上海市,021,上海市,长宁区,"121.358327,31.213702",121.358327,31.213702,2022-04-08,上海市福泉路255弄
中国,上海市,021,上海市,奉贤区,"121.357561,31.219945",121.357561,31.219945,2022-04-08,上海市福泉路99号
中国,上海市,021,上海市,长宁区,"121.398410,31.216367",121.398410,31.216367,2022-04-08,上海市古北路108弄
中国,上海市,021,上海市,长宁区,"121.400247,31.213724",121.400247,31.213724,2022-04-08,上海市古北路211弄
中国,上海市,021,上海市,长宁区,"121.352336,31.217441",121.352336,31.217441,2022-04-08,上海市广顺路32弄
中国,上海市,021,上海市,长宁区,"121.369235,31.195770",121.369235,31.195770,2022-04-08,上海市哈密路1800弄
中国,上海市,021,上海市,长宁区,"121.368022,31.195151",121.368022,31.195151,2022-04-08,上海市哈密路1801弄
中国,上海市,021,上海市,长宁区,"121.379528,31.217768",121.379528,31.217768,2022-04-08,上海市哈密路188号
中国,上海市,021,上海市,金山区,"121.390935,31.203642",121.390935,31.203642,2022-04-08,上海市虹古路333号
中国,上海市,021,上海市,长宁区,"121.389032,31.203538",121.389032,31.203538,2022-04-08,上海市虹古路377弄
中国,上海市,021,上海市,长宁区,"121.387227,31.203630",121.387227,31.203630,2022-04-08,上海市虹古路417弄
中国,上海市,021,上海市,长宁区,"121.367901,31.187537",121.367901,31.187537,2022-04-08,上海市虹井路839弄
